time;throughput (kbps)
5470.6;26257.4
5470.7;24633.5
5470.8;34986
5470.9;30509
5471;32159.8
5471.1;42010.3
5471.2;39055.7
5471.3;16828.2
5471.4;29858.1
5471.5;23179.3
5471.6;31814.3
5471.7;42262.9
5471.8;39073.8
5471.9;17805.4
5472;28388.4
5472.1;30498.6
5472.2;29727.3
5472.3;27983.3
5472.4;41636.2
5472.5;24457.5
5472.6;33019.6
5472.7;27772.1
5472.8;28442.5
5472.9;30081.9
5473;46694.7
5473.1;34806.9
5473.2;51890.3
5473.3;26533.5
5473.4;32265.9
5473.5;38793.7
5473.6;22622.6
5473.7;22971.5
5473.8;36881.4
5473.9;40537.7
5474;41558.6
5474.1;33842.6
5474.2;49851.1
5474.3;19240.3
5474.4;30351.2
5474.5;31102.1
5474.6;36138.6
5474.7;24308
5474.8;32815.8
5474.9;25343.2
5475;32673.9
5475.1;50049.1
5475.2;38622.2
5475.3;24496.6
5475.4;35194.6
5475.5;29404.1
5475.6;24490
5475.7;41037.4
5475.8;35999.6
5475.9;30965.7
5476;27913.8
5476.1;17557.7
5476.2;46311.3
5476.3;37590.7
5476.4;39983.9
5476.5;34770.6
5476.6;38902.4
5476.7;41450.2
5476.8;39058.2
5476.9;36967.9
5477;32966.5
5477.1;44323.7
5477.2;42572.4
5477.3;37394.4
5477.4;36678.2
5477.5;35878.7
5477.6;45681.8
5477.7;40868.1
5477.8;34399.2
5477.9;23301.8
5478;39733.8
5478.1;35781.2
5478.2;55988.3
5478.3;33671
5478.4;24545
5478.5;28387
5478.6;25169.4
5478.7;37803.8
5478.8;30982.7
5478.9;29059.6
5479;28590.9
5479.1;29997.8
5479.2;34458.3
5479.3;29715.7
5479.4;28807.2
5479.5;53497.7
5479.6;54513.3
5479.7;35685.1
5479.8;32336.4
5479.9;38157.4
5480;41921.2
5480.1;22954.6
5480.2;41593.8
5480.3;41394.6
5480.4;33519.2
5480.5;44183.4
5480.6;51305.4
5480.7;30576.5
5480.8;43685.9
5480.9;27041.6
5481;37292.5
5481.1;20962.1
5481.2;29919.5
5481.3;32822.6
5481.4;34806
5481.5;47761.9
5481.6;29881.1
5481.7;27050.8
5481.8;26815.8
5481.9;31871.7
5482;27832.9
5482.1;31125.4
5482.2;41126.8
5482.3;27635.6
5482.4;45462.2
5482.5;42087.9
5482.6;28117.5
5482.7;31391.4
5482.8;43667.5
5482.9;57451.9
5483;27622.5
5483.1;34444.2
5483.2;43586.4
5483.3;32034.6
5483.4;31548.4
5483.5;41377.5
5483.6;31952.2
5483.7;30346.2
5483.8;30210.9
5483.9;31607.4
5484;37247.6
5484.1;29823.3
5484.2;34269.2
5484.3;44159.1
5484.4;20775.2
5484.5;32117.2
5484.6;40387.4
5484.7;32205.4
5484.8;35651.3
5484.9;40834.4
5485;35039.9
5485.1;26105.5
5485.2;37617
5485.3;39098.4
5485.4;26580.6
5485.5;47699.5
5485.6;40873.7
5485.7;34541.8
5485.8;46009.4
5485.9;19155.8
5486;32725.6
5486.1;41915.8
5486.2;31876.6
5486.3;35340.8
5486.4;50678.8
5486.5;37879.8
5486.6;45242.7
5486.7;33101.3
5486.8;38152.1
5486.9;35753.4
5487;27585.4
5487.1;31592.7
5487.2;27914.8
5487.3;34208.6
5487.4;30897.1
5487.5;30091.4
5487.6;36432.6
5487.7;33196.2
5487.8;30191.6
5487.9;30162.2
5488;31345
5488.1;30758.9
5488.2;27525.6
5488.3;34074.3
5488.4;36510.3
5488.5;35451
5488.6;61481.9
5488.7;31027.7
5488.8;34106.4
5488.9;31325.4
5489;36567.4
5489.1;35681.9
5489.2;36817.2
5489.3;35050.4
5489.4;44463.5
5489.5;33203.2
5489.6;24051.2
5489.7;40016.8
5489.8;39672.4
5489.9;45014.3
5490;34142.2
5490.1;31722.7
5490.2;25090.2
5490.3;24038.7
5490.4;31326.2
5490.5;37792.1
5490.6;41865.4
5490.7;37124.3
5490.8;23619.4
5490.9;29891.8
5491;31702.4
5491.1;32663.8
5491.2;45941.5
5491.3;32094.9
5491.4;27384.2
5491.5;27947.4
5491.6;46185.7
5491.7;22847
5491.8;31807.9
5491.9;21967
5492;37078.5
5492.1;45192.4
5492.2;32924.6
5492.3;43793.7
5492.4;40216.4
5492.5;36427.4
5492.6;32415.3
5492.7;32616.6
5492.8;24594
5492.9;47716.2
5493;28225.3
5493.1;26437
5493.2;25585.6
5493.3;22765.3
5493.4;48232.7
5493.5;36528.1
5493.6;20020.6
5493.7;25092.5
5493.8;29290.2
5493.9;26873.5
5494;31380.5
5494.1;43522.4
5494.2;42476.6
5494.3;21862
5494.4;39901.5
5494.5;28631.5
5494.6;33638.8
5494.7;34685.6
5494.8;48493.3
5494.9;45223.4
5495;42897.4
5495.1;28748.2
5495.2;36169
5495.3;26767.6
5495.4;47699.4
5495.5;37381.4
5495.6;42783.6
5495.7;37531.7
5495.8;26630.2
5495.9;29599.6
5496;36872.6
5496.1;31720.4
5496.2;41011.4
5496.3;30917.9
5496.4;36809.2
5496.5;34237.9
5496.6;24707.8
5496.7;35396.1
5496.8;26816.2
5496.9;22845.2
5497;33598.2
5497.1;47122.2
5497.2;25174.8
5497.3;33005.9
5497.4;38422.2
5497.5;30184.6
5497.6;27044.2
5497.7;42197.7
5497.8;26659.4
5497.9;30390.5
5498;38444.9
5498.1;28287.2
5498.2;28700.6
5498.3;30953.4
5498.4;27970
5498.5;27624.6
5498.6;23182.3
5498.7;40610.4
5498.8;36431
5498.9;26707.9
5499;27222.6
5499.1;20806
5499.2;33221.1
5499.3;27136.4
5499.4;37708.6
5499.5;19911
5499.6;27079.2
5499.7;30724.9
5499.8;38224.2
5499.9;41344.5
5500;33390.7
5500.1;15227
5500.2;37839.8
5500.3;30525
5500.4;39286.2
5500.5;52916.2
5500.6;24612.2
5500.7;33913.8
5500.8;37169.1
5500.9;36297
5501;29361
5501.1;21891.3
5501.2;22867
5501.3;30022.4
5501.4;40165.1
5501.5;51046.2
5501.6;39104.7
5501.7;22521
5501.8;32613.2
5501.9;34507.1
5502;30679.1
5502.1;32058.2
5502.2;18452.2
5502.3;20007.5
5502.4;38711.8
5502.5;28775.2
5502.6;30178.4
5502.7;30712.3
5502.8;41554.3
5502.9;19449.1
5503;34589
5503.1;32445.3
5503.2;25446.4
5503.3;25675.2
5503.4;25260.5
5503.5;33679.7
5503.6;24520.8
5503.7;38672.7
5503.8;27106.2
5503.9;33141.7
5504;23515.8
5504.1;30828.2
5504.2;31651.5
5504.3;16276.4
5504.4;21068.2
5504.5;22469.3
5504.6;27724.8
5504.7;33516.2
5504.8;29085.8
5504.9;41571.5
5505;21582.5
5505.1;23675.5
5505.2;42593.5
5505.3;20325.2
5505.4;22098.5
5505.5;26397.5
5505.6;21209
5505.7;32487
5505.8;39587.4
5505.9;40432.4
5506;24343.1
5506.1;37353.7
5506.2;28403
5506.3;28074
5506.4;30501.2
5506.5;54449.8
5506.6;28531
5506.7;25341.9
5506.8;27532.9
5506.9;23855.9
5507;33523.4
5507.1;37013.1
5507.2;35484.2
5507.3;28581.8
5507.4;25770.9
5507.5;50205.6
5507.6;36675.7
5507.7;23888.2
5507.8;32646
5507.9;34289
5508;33112.9
5508.1;44922.1
5508.2;22883.8
5508.3;30138.4
5508.4;25404.8
5508.5;24427.1
5508.6;41622.2
5508.7;26884.1
5508.8;20890.8
5508.9;25472.3
5509;29961.4
5509.1;22955
5509.2;33204
5509.3;32236.6
5509.4;30336.6
5509.5;26716.7
5509.6;16397.8
5509.7;25558.1
5509.8;27052.6
5509.9;32121.6
5510;23498.4
5510.1;24504.4
5510.2;20451.8
5510.3;17689.1
5510.4;22389.7
5510.5;28007.9
5510.6;29669.3
5510.7;21193.4
5510.8;38221.8
5510.9;23404.6
5511;35838.4
5511.1;22958.1
5511.2;22606.6
5511.3;19291.8
5511.4;25397.4
5511.5;31936.2
5511.6;44441.8
5511.7;35193
5511.8;33124.2
5511.9;24472.6
5512;34119.8
5512.1;34435.6
5512.2;14303.2
5512.3;30302.2
5512.4;32685.1
5512.5;21929.8
5512.6;24231.2
5512.7;24785.1
5512.8;18274.2
5512.9;25829
5513;31168.2
5513.1;32397.4
5513.2;18984.2
5513.3;46275.7
5513.4;22843
5513.5;32499.2
5513.6;26475
5513.7;34945.1
5513.8;40694.2
5513.9;23974.1
5514;33952.6
5514.1;36170.4
5514.2;20790.1
5514.3;27030.8
5514.4;21578.9
5514.5;51634.8
5514.6;34152.8
5514.7;43747.6
5514.8;33210.7
5514.9;24237.7
5515;34967.6
5515.1;43204.4
5515.2;32975.9
5515.3;36746.4
5515.4;30813.5
5515.5;23662.1
5515.6;36820.9
5515.7;22961
5515.8;41560.8
5515.9;31113.4
5516;32200.6
5516.1;34419.9
5516.2;28804.9
5516.3;32254.6
5516.4;33677
5516.5;44926.2
5516.6;25314.3
5516.7;30354.6
5516.8;23543.5
5516.9;18933.8
5517;25395.2
5517.1;31605.9
5517.2;43036.9
5517.3;23417.8
5517.4;51785.1
5517.5;25282.5
5517.6;27283.8
5517.7;43636.3
5517.8;20782.5
5517.9;24416.8
5518;38214.2
5518.1;35658.5
5518.2;31990.2
5518.3;39482.9
5518.4;38255.4
5518.5;41187.6
5518.6;40636.6
5518.7;33070.7
5518.8;39235.6
5518.9;40222.6
5519;17844.9
5519.1;35952.5
5519.2;31909.8
5519.3;31389.1
5519.4;39124.3
5519.5;39121.6
5519.6;34515.8
5519.7;28960.9
5519.8;24939.8
5519.9;15010.3
5520;30763.2
5520.1;31077.3
5520.2;35787.8
5520.3;30003.4
5520.4;36668.5
5520.5;29146.6
5520.6;27332.9
5520.7;36454.7
5520.8;27381
5520.9;24134
5521;39877.9
5521.1;34058.5
5521.2;34362.6
5521.3;28088.6
5521.4;31499.4
5521.5;37202.6
5521.6;20861.1
5521.7;35920.6
5521.8;23431.4
5521.9;41162.6
5522;36863.6
5522.1;26974.4
5522.2;51807.1
5522.3;31215.4
5522.4;29863.8
5522.5;23474.8
5522.6;25301.8
5522.7;36337.8
5522.8;33341
5522.9;47084.8
5523;27756
5523.1;22278.1
5523.2;24116.2
5523.3;28356.4
5523.4;42870.5
5523.5;42227.2
5523.6;32224.2
5523.7;18069.1
5523.8;30836.5
5523.9;26137.8
5524;26805
5524.1;29316.8
5524.2;27129.9
5524.3;49785.8
5524.4;40277.7
5524.5;24973
5524.6;37814.6
5524.7;30291.8
5524.8;40759.1
5524.9;37269.8
5525;35738.6
5525.1;27844.1
5525.2;35179.7
5525.3;37145.2
5525.4;45031.8
5525.5;47271.9
5525.6;53254.2
5525.7;17575.1
5525.8;28288.2
5525.9;31391
5526;46552.3
5526.1;27845.6
5526.2;31390.6
5526.3;43685.8
5526.4;28049.4
5526.5;29016.5
5526.6;36023.8
5526.7;34793.8
5526.8;43501.8
5526.9;31505.6
5527;28172.6
5527.1;37738.8
5527.2;36072.6
5527.3;30820.5
5527.4;33940.9
5527.5;33245.9
5527.6;33982.1
5527.7;28741
5527.8;23160.6
5527.9;32599.3
5528;43266.1
5528.1;33481.6
5528.2;50471.3
5528.3;26496.2
5528.4;30474.1
5528.5;30700.6
5528.6;36841
5528.7;29133
5528.8;28626
5528.9;37678.8
5529;33098.8
5529.1;40921
5529.2;37402.2
5529.3;23703.5
5529.4;29776.2
5529.5;34451.2
5529.6;44838.2
5529.7;46579.8
5529.8;31004.7
5529.9;35840.2
5530;41867.7
5530.1;28176.1
5530.2;23349.1
5530.3;36804.3
5530.4;30581.8
5530.5;38012.1
5530.6;22547.2
5530.7;25681.8
5530.8;25458.9
5530.9;39325.5
5531;40653
5531.1;28432.9
5531.2;27355.4
5531.3;35400.6
5531.4;20893
5531.5;31140.7
5531.6;24883.4
5531.7;29652.8
5531.8;25131.3
5531.9;45650.5
5532;23453
5532.1;29894.3
5532.2;26238
5532.3;32450.2
5532.4;27852.6
5532.5;48484.1
5532.6;25202.6
5532.7;34910.2
5532.8;42755.8
5532.9;27739.7
5533;26747.4
5533.1;25102.1
5533.2;24420.2
5533.3;29228.6
5533.4;40228.6
5533.5;44933.4
5533.6;41996.2
5533.7;33985.7
5533.8;25756.2
5533.9;29146.4
5534;44689.2
5534.1;48627.5
5534.2;60334.6
5534.3;38761.2
5534.4;32591.3
5534.5;31071.2
5534.6;36336.3
5534.7;36431.3
5534.8;62399.7
5534.9;39703.2
5535;35705.6
5535.1;35037.6
5535.2;34191.1
5535.3;45698.6
5535.4;57758.9
5535.5;35461.1
5535.6;27926.6
5535.7;34715.3
5535.8;35391
5535.9;30883.8
5536;20665.7
5536.1;33638.3
5536.2;42655.4
5536.3;33393.1
5536.4;27078.4
5536.5;21072
5536.6;23442.1
5536.7;34589
5536.8;36525.1
5536.9;34927.8
5537;27525.2
5537.1;16951
5537.2;26424.8
5537.3;33004.5
5537.4;26701
5537.5;34425.1
5537.6;22221.8
5537.7;29273.4
5537.8;44995.8
5537.9;34733.4
5538;42025.9
5538.1;28764.6
5538.2;25090.4
5538.3;27033.3
5538.4;23850.6
5538.5;27403.8
5538.6;32474.3
5538.7;19729.7
5538.8;24029.5
5538.9;29208.8
5539;24226.9
5539.1;27209
5539.2;34937.8
5539.3;45362.2
5539.4;17196.6
5539.5;16212.8
5539.6;23983.3
5539.7;40435.5
5539.8;36340.2
5539.9;18599.5
5540;15584.2
5540.1;13180.3
5540.2;26789.8
5540.3;25489
5540.4;19588.8
5540.5;37259.9
5540.6;30383.4
5540.7;28747
5540.8;24692.1
5540.9;29601.1
5541;21653.3
5541.1;21581.4
5541.2;26294.3
5541.3;37588.5
5541.4;33662.2
5541.5;24151.8
5541.6;18614.9
5541.7;29210.6
5541.8;27281.4
5541.9;28686.6
5542;38644.5
5542.1;17599
5542.2;23876.2
5542.3;18776.9
5542.4;34920
5542.5;26065.6
5542.6;22469.8
5542.7;35654.1
5542.8;24849.8
5542.9;22561.6
5543;37527.4
5543.1;29378.2
5543.2;37536.9
5543.3;35001.9
5543.4;35832.6
5543.5;18085.6
5543.6;15393
5543.7;19642.2
5543.8;23289.8
5543.9;29435.5
5544;34379.5
5544.1;16813.8
5544.2;30930.4
5544.3;30506.9
5544.4;22060.8
5544.5;37085.1
5544.6;29224.2
5544.7;29309.4
5544.8;24223.9
5544.9;40782.2
5545;27705.8
5545.1;25237
5545.2;30893.2
5545.3;17939.8
5545.4;19435.6
5545.5;35979.2
5545.6;28025.4
5545.7;25606.5
5545.8;26557.9
5545.9;17331.1
5546;22402.1
5546.1;21154
5546.2;28677.4
5546.3;23158.2
5546.4;26045.9
5546.5;35054.6
5546.6;34735
5546.7;21959.8
5546.8;36255.6
5546.9;34870.7
5547;26023.6
5547.1;21468.8
5547.2;19484.1
5547.3;24510.6
5547.4;39164.3
5547.5;21869
5547.6;35399
5547.7;25375
5547.8;16678.7
5547.9;13065.4
5548;22708
5548.1;30078.2
5548.2;24533
5548.3;29116.5
5548.4;22838.1
5548.5;20837.4
5548.6;18350.6
5548.7;16369.7
5548.8;29679.8
5548.9;21297
5549;25204.9
5549.1;17039.7
5549.2;22977.4
5549.3;41933.9
5549.4;37336.6
5549.5;37178.3
5549.6;24050.7
5549.7;28997
5549.8;17311.4
5549.9;32036.8
5550;28918.2
5550.1;35458.9
5550.2;45417.6
5550.3;25627.4
5550.4;23919.6
5550.5;33885.1
5550.6;24871
5550.7;37956.2
5550.8;24587
5550.9;38575.6
5551;33050.4
5551.1;20940.5
5551.2;16746.1
5551.3;21030.6
5551.4;40899.1
5551.5;27856.7
5551.6;30664.3
5551.7;25079.1
5551.8;30597.6
5551.9;18316.2
5552;31643
5552.1;25280
5552.2;27972.9
5552.3;26021
5552.4;27184.6
5552.5;18935.8
5552.6;19633.8
5552.7;29642.7
5552.8;24701.7
5552.9;30341.9
5553;37166.5
5553.1;17968.2
5553.2;22559.4
5553.3;25639.3
5553.4;27669.8
5553.5;31098.1
5553.6;34261.9
5553.7;21409.4
5553.8;27995.5
5553.9;17255.4
5554;32149.9
5554.1;31407.8
5554.2;33233.2
5554.3;24939.5
5554.4;18811.8
5554.5;22961.5
5554.6;24584
5554.7;51394.4
5554.8;25488.8
5554.9;16268.4
5555;16270.5
5555.1;27500.6
5555.2;31462.4
5555.3;30598.7
5555.4;53672.2
5555.5;24096.6
5555.6;28459.8
5555.7;28153.2
5555.8;45024.8
5555.9;32539.7
5556;39710.1
5556.1;22879.7
5556.2;25327
5556.3;31275.9
5556.4;41556.9
5556.5;29152.3
5556.6;33042.9
5556.7;38277
5556.8;48944.5
5556.9;36395.4
5557;39926
5557.1;22845.7
5557.2;37253.8
5557.3;34853
5557.4;32008.4
5557.5;31945.7
5557.6;49887.8
5557.7;34656.6
5557.8;25715.2
5557.9;29810.9
5558;27677.5
5558.1;36920
5558.2;32239.8
5558.3;31488.6
5558.4;30617.9
5558.5;34303.4
5558.6;32269.7
5558.7;37203.3
5558.8;22452.2
5558.9;41440.6
5559;34979.8
5559.1;35988.2
5559.2;28284.9
5559.3;44128.2
5559.4;29281.7
5559.5;28287.9
5559.6;39172.3
5559.7;30625.5
5559.8;42660.5
5559.9;39838.2
5560;36655.4
5560.1;18707.6
5560.2;36391.9
5560.3;35365.8
5560.4;33572.6
5560.5;42995.4
5560.6;28408.8
5560.7;28234.9
5560.8;25382.1
5560.9;28897.1
5561;38485.3
5561.1;44078
5561.2;39951.2
5561.3;43237.3
5561.4;41345.7
5561.5;28751.1
5561.6;37815.7
5561.7;32202.1
5561.8;44772.7
5561.9;24125.1
5562;33139.4
5562.1;28973.4
5562.2;35757.7
5562.3;34408.6
5562.4;23584
5562.5;39191
5562.6;29209.3
5562.7;32253.5
5562.8;33553.9
5562.9;25846.6
5563;36662.4
5563.1;42007.2
5563.2;32113
5563.3;27605
5563.4;29227.9
5563.5;28487
5563.6;28109.6
5563.7;46849.2
5563.8;38951.3
5563.9;31716.6
5564;33297.7
5564.1;31608.2
5564.2;29143.9
5564.3;33197.6
5564.4;30287.7
5564.5;36515.6
5564.6;24860.9
5564.7;27912.2
5564.8;29125
5564.9;33692
5565;32526.8
5565.1;23610.6
5565.2;33142
5565.3;20081.7
5565.4;28996.5
5565.5;37723
5565.6;23681.4
5565.7;30662.4
5565.8;32339
5565.9;33330.2
5566;23481.8
5566.1;43456.6
5566.2;40108.4
5566.3;43494.2
5566.4;21212.9
5566.5;42442.4
5566.6;26327.1
5566.7;32223.4
5566.8;31509.6
5566.9;35928.8
5567;33357.2
5567.1;35089.3
5567.2;38972
5567.3;45519.8
5567.4;35271
5567.5;50549.5
5567.6;34391.9
5567.7;35360.6
5567.8;30005.3
5567.9;36217.4
5568;31808.2
5568.1;40188.3
5568.2;26494.6
5568.3;38916.7
5568.4;33267
5568.5;31344.1
5568.6;40533.4
5568.7;37328.6
5568.8;25894.7
5568.9;38051.8
5569;33742.8
5569.1;30998.2
5569.2;54500.2
5569.3;35974.4
5569.4;31412.3
5569.5;24997.3
5569.6;20333.8
5569.7;28758.3
5569.8;26678.7
5569.9;42643.4
5570;22527.5
5570.1;25491.5
5570.2;34077
5570.3;34193
5570.4;23923.8
5570.5;29403.1
5570.6;23154.5
5570.7;23785.8
5570.8;30452.9
5570.9;34645
5571;31553
5571.1;34432.1
5571.2;26052.6
5571.3;28514.4
5571.4;40532.5
5571.5;26522.6
5571.6;39790.2
5571.7;24566.1
5571.8;25181.8
5571.9;39270.8
5572;59742.6
5572.1;18171.6
5572.2;29795.3
5572.3;36209.3
5572.4;40931.3
5572.5;31889.3
5572.6;37626.2
5572.7;32198.6
5572.8;30067.8
5572.9;38621.3
5573;27338.7
5573.1;43905
5573.2;29198.3
5573.3;28231.4
5573.4;29606.3
5573.5;36908.7
5573.6;50377.2
5573.7;36423.4
5573.8;47064.7
5573.9;28820.2
5574;22137.8
5574.1;25259.6
5574.2;36975.1
5574.3;28562.4
5574.4;35379.3
5574.5;42733.9
5574.6;32454.5
5574.7;45722.7
5574.8;38883.6
5574.9;35449
5575;29374.6
5575.1;30370.2
5575.2;34565.2
5575.3;31673.7
5575.4;27793.2
5575.5;37612
5575.6;44796.8
5575.7;32176.6
5575.8;23611
5575.9;27710
5576;34677.8
5576.1;28154.1
5576.2;25966.7
5576.3;42495.8
5576.4;29283.6
5576.5;36906.4
5576.6;35156.4
5576.7;33203.9
5576.8;48935.4
5576.9;20431.8
5577;29310.8
5577.1;30517.5
5577.2;35254.8
5577.3;18615.4
5577.4;42198.4
5577.5;32723
5577.6;33210.2
5577.7;36616.1
5577.8;39698.5
5577.9;20902.2
5578;27003.1
5578.1;32461.9
5578.2;25099.4
5578.3;28596.8
5578.4;36513
5578.5;26405.4
5578.6;25849.7
5578.7;40663
5578.8;31810.6
5578.9;25912.5
5579;39036.3
5579.1;32233
5579.2;50015.9
5579.3;27291.3
5579.4;29497.4
5579.5;41687
5579.6;30788.1
5579.7;23860.2
5579.8;35825.9
5579.9;58146.3
5580;44111.3
5580.1;24807.8
5580.2;27006.5
5580.3;26779.8
5580.4;44905.4
5580.5;37346.5
5580.6;33530.2
5580.7;47734.6
5580.8;28958.6
5580.9;32083.6
5581;24216.2
5581.1;38003.4
5581.2;36773.6
5581.3;31996.6
5581.4;26198.4
5581.5;37230.8
5581.6;41557
5581.7;19472.1
5581.8;20689.9
5581.9;30866.4
5582;31538.6
5582.1;35952
5582.2;31514.5
5582.3;36537.8
5582.4;37845.9
5582.5;24609.7
5582.6;33373.1
5582.7;30960.8
5582.8;33011
5582.9;37573
5583;30105.2
5583.1;30209.7
5583.2;22047.7
5583.3;34630.9
5583.4;33371.4
5583.5;24165.8
5583.6;23455.8
5583.7;31922.6
5583.8;23072.2
5583.9;40775
5584;30184.8
5584.1;39389.9
5584.2;48470.4
5584.3;18785.3
5584.4;32976.5
5584.5;40505.4
5584.6;18757.8
5584.7;42006.2
5584.8;30418.1
5584.9;27396.7
5585;30223.4
5585.1;30058.6
5585.2;41177.4
5585.3;19001
5585.4;25872.8
5585.5;37554.2
5585.6;39375.8
5585.7;37074.3
5585.8;34028.6
5585.9;24253.8
5586;28048.2
5586.1;38204.5
5586.2;36539
5586.3;48434.9
5586.4;37856.9
5586.5;32254.6
5586.6;40521.2
5586.7;22025.9
5586.8;48344
5586.9;28391.8
5587;36572.4
5587.1;28853
5587.2;42874.2
5587.3;33186.5
5587.4;27981.5
5587.5;33570.2
5587.6;35701.3
5587.7;32271.8
5587.8;39754.4
5587.9;28040.2
5588;46431.4
5588.1;43381.9
5588.2;29607.4
5588.3;42604.7
5588.4;27837.7
5588.5;39765
5588.6;30475.8
5588.7;22176.7
5588.8;27691.4
5588.9;34390
5589;28747.3
5589.1;30151.2
5589.2;31080.5
5589.3;20641.7
5589.4;26331.5
5589.5;44838.2
5589.6;37573.6
5589.7;36339.4
5589.8;26848.6
5589.9;31195.4
5590;30975.3
5590.1;39971.3
5590.2;29471.8
5590.3;42720.2
5590.4;40489.7
5590.5;25999.8
5590.6;32852.6
5590.7;46138.1
5590.8;28936.6
5590.9;26543.6
5591;28121.4
5591.1;44515.8
5591.2;24223.7
5591.3;25946.2
5591.4;40226.2
5591.5;34543.9
5591.6;37106.8
5591.7;44433.6
5591.8;25077.5
5591.9;22823.9
5592;27760
5592.1;26719.6
5592.2;33992.8
5592.3;53072.7
5592.4;27287.1
5592.5;30606.6
5592.6;24260.7
5592.7;35694.8
5592.8;24643.3
5592.9;32900
5593;45397.6
5593.1;32043.5
5593.2;22095
5593.3;36250.8
5593.4;26784
5593.5;48854.7
5593.6;50499.5
5593.7;38625
5593.8;35749.1
5593.9;14342.9
5594;23073.6
5594.1;33910.4
5594.2;27506.4
5594.3;23211.3
5594.4;25971.9
5594.5;21711
5594.6;26967.7
5594.7;29948
5594.8;30370.7
5594.9;33230.5
5595;51486.8
5595.1;27993.6
5595.2;23564
5595.3;32053
5595.4;28146.9
5595.5;33175
5595.6;41465.4
5595.7;30670.4
5595.8;17258.9
5595.9;31197.3
5596;31266.5
5596.1;38902.6
5596.2;42937.5
5596.3;28417.6
5596.4;22126.7
5596.5;20236.9
5596.6;42368
5596.7;25366.4
5596.8;30927.1
5596.9;32362.5
5597;28813.4
5597.1;30328.9
5597.2;28313.9
5597.3;27789.8
5597.4;28794.2
5597.5;46479.4
5597.6;25986
5597.7;32749.4
5597.8;37401.7
5597.9;27867.3
5598;35526.4
5598.1;25400.3
5598.2;36485.8
5598.3;35833.7
5598.4;24069.6
5598.5;24932.6
5598.6;35913.8
5598.7;23437
5598.8;28993
5598.9;34782.6
5599;40885.4
5599.1;41245.4
5599.2;31350.2
5599.3;28385
5599.4;49379.2
5599.5;35784.8
5599.6;30052.1
5599.7;30431.3
5599.8;41934.8
5599.9;26275.5
5600;39031.8
5600.1;33799.4
5600.2;27111.7
5600.3;34279.4
5600.4;24648.8
5600.5;47092.8
5600.6;30110.2
5600.7;27947.9
5600.8;29349.7
5600.9;24240.1
5601;47995.5
5601.1;31819.4
5601.2;43496.4
5601.3;28211.8
5601.4;36117.7
5601.5;29546.6
5601.6;31048.8
5601.7;30230.8
5601.8;35037.3
5601.9;35364.1
5602;22534.4
5602.1;27906
5602.2;29669.9
5602.3;35008.7
5602.4;27797
5602.5;27877.4
5602.6;25837.3
5602.7;39254.2
5602.8;21967.4
5602.9;41284.5
5603;28447.6
5603.1;33852.5
5603.2;25917.1
5603.3;35448.2
5603.4;25387.8
5603.5;25698.6
5603.6;27261.7
5603.7;38698.5
5603.8;31495.3
5603.9;26752.5
5604;17677.8
5604.1;19887.4
5604.2;28883.4
5604.3;22123
5604.4;39531.4
5604.5;27223.5
5604.6;34267
5604.7;39751.2
5604.8;37917
5604.9;34328.9
5605;29830.2
5605.1;18668.6
5605.2;36611
5605.3;26111.3
5605.4;27140.6
5605.5;31977.5
5605.6;30659.2
5605.7;40073.2
5605.8;29946.2
5605.9;22658.2
5606;42194.5
5606.1;47932.1
5606.2;27407.5
5606.3;29687.5
5606.4;29356.1
5606.5;17987.5
5606.6;38634.6
5606.7;26709.1
5606.8;30090
5606.9;27554.8
5607;35298.4
5607.1;26061.4
5607.2;22411.2
5607.3;37450.6
5607.4;25297.3
5607.5;32947.1
5607.6;18390.9
5607.7;33378.6
5607.8;20349.3
5607.9;26904.7
5608;28391.3
5608.1;32685.5
5608.2;28745.6
5608.3;27513.3
5608.4;36303.1
5608.5;32748.2
5608.6;33311.2
5608.7;24600.4
5608.8;21086.4
5608.9;32623.4
5609;26092.2
5609.1;29025.2
5609.2;21255.1
5609.3;31847.4
5609.4;20778.3
5609.5;33005.7
5609.6;27409.8
5609.7;28867.8
5609.8;20775.8
5609.9;26057
5610;25788.6
5610.1;20359
5610.2;24656.9
5610.3;24132.6
5610.4;27282
5610.5;19315.2
5610.6;24354.2
5610.7;30383.6
5610.8;34107.8
5610.9;33223.8
5611;26821.5
5611.1;45754.9
5611.2;21085.1
5611.3;23532.8
5611.4;23839.3
5611.5;38363.4
5611.6;25514.9
5611.7;40553.3
5611.8;34125.8
5611.9;28135.7
5612;17075.3
5612.1;16517.5
5612.2;26990.2
5612.3;33124.1
5612.4;30307.5
5612.5;40193.4
5612.6;20795
5612.7;33905.4
5612.8;26720.1
5612.9;42599.4
5613;35514.5
5613.1;41817.4
5613.2;30281.8
5613.3;26076.8
5613.4;29357.2
5613.5;41358.6
5613.6;40758.9
5613.7;32264.5
5613.8;32061.8
5613.9;32172.6
5614;28422.6
5614.1;47528.6
5614.2;26815.1
5614.3;26613.6
5614.4;45389.5
5614.5;25228.2
5614.6;42956.7
5614.7;24257
5614.8;52667.4
5614.9;25507
5615;31358.8
5615.1;37553.8
5615.2;36165.6
5615.3;49333.9
5615.4;27887
5615.5;18063.6
5615.6;23087.6
5615.7;30190.4
5615.8;29994.2
5615.9;44472.9
5616;33064.5
5616.1;28443.2
5616.2;36348.4
5616.3;18077.2
5616.4;20470
5616.5;35825.2
